Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,ST RD 48,,,4800.0,E,39.16899232,-86.66459059,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,NON-COLLISION,NSTRD43RDST RD 48W,NO PASSING ZONE,2019-10-27 17:04:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S CURRY,ST RD 45,,,,39.142048,-86.582592,LOCAL/CITY RD,N,URBAN,N,Y,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,NCURRYPKST RD 45 W,YIELD SIGN,2019-10-28 20:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S LIBERTY,ST RD 48,,750.0,S,39.08530166,-86.57913,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOUTHLIBERTYDRWEST3RDST,LN CONTROL,2019-10-28 19:35:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,S COLLEGE MALL,E BUICK CADILLAC BLVD,,,,39.15811,-86.49789,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EASTBUICKCADILLACBLVDSOUTHCOLLEGEMALL,TRAFFIC CONTROL SIGNAL,2019-10-28 15:55:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,E 12TH,N INDIANA AVE,,,,39.17435,-86.52699,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,INDIANAAVETWELVETHST,NONE,2019-10-28 15:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 7TH,N JEFFERSON ST,,,,39.168192,-86.507024,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E7THSTNJEFFERSONST,STOP SIGN,2019-10-28 19:19:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 8TH,N LINCOLN ST,,,,39.169552,-86.530992,LOCAL/CITY RD,Y,URBAN,N,,N,,UNKNOWN,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,E8THSTNLINCOLNST,STOP SIGN,2019-10-28 20:03:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,1.0,,,,I-69 N,,,317.0,N,39.26651342,-86.52284301,INTERSTATE,,RURAL,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,,CONCRETE,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,,,2019-10-28 21:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,I-69 N,,,100.0,S,0.0,0.0,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NINTERSTATE69FWY120.5,NONE,2019-10-28 02:07:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N FRONTAGE W,W SIMPSON CHAPEL RD,,,,39.273255,-86.53008,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NORTHBURMARDWESTSIMPSONCHAPELRD,NONE,2019-10-28 01:02:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S ROGERS,W CHEROKEE DR,,,,39.146992,-86.5388,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER LIGHTS DEFECTIVE,REAR END,CHEROKEEDRSROGERSST,NONE,2019-10-28 22:04:00,,True,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 446,S OLD RICHARDSON RD,,,,39.1122,-86.43134,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,INTERCHANGE,CURVE/GRADE,ASPHALT,UNSAFE SPEED,RAN OFF RD,OLDRICHARDSONRDST RD 446S,LN CONTROL,2019-10-28 14:16:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,ST RD 45/46,ENTRANCE TO IU  11,,300.0,W,39.18635202,-86.52325076,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,NMILOSAMPSONLNST RD 46E,NONE,2019-10-28 16:10:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 2ND,S WALNUT ST,,,,39.16144,-86.5336,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,LEFT TURN,SWALNUTSTW 2NDST,TRAFFIC CONTROL SIGNAL,2019-10-28 12:35:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,100,A,I-69 N,W 3RD ST,Y,0.0,S,39.164566,-86.573008,UNKNOWN,,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,RAMP,,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,,,2019-10-29 08:50:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,ST RD 45/46,E 17TH ST,,,,39.17984,-86.507088,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,EAST17THSTST RD 46,TRAFFIC CONTROL SIGNAL,2019-10-29 16:42:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,ST RD 45/46,E 17TH ST,,,,39.17984,-86.507088,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,DRIVER ILLNESS,RAN OFF RD,EAST17THSTST RD 46,LN CONTROL,2019-10-29 16:37:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,S GRANT ST,,200.0,E,39.16464,-86.52902237,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,3RDSTGRANTST,NONE,2019-10-29 09:08:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N EAGLESON AVE,E LAW LN,,,,39.17343,-86.51545,LOCAL/CITY RD,Y,URBAN,N,N,N,,UNKNOWN,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,ELAWLNEAGLESON AVEAVE,NONE,2019-10-29 16:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N LINCOLN,E 7TH ST,,50.0,W,39.16864,-86.530992,LOCAL/CITY RD,N,URBAN,N,Y,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,E7THSTNLINCOLNST,NONE,2019-10-29 20:35:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,S HARRELL,E SCHACHT RD,,,,39.107072,-86.498544,COUNTY RD,Y,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,OTHER - EXPLAIN IN NARRATIVE,HARRELLRDSCHACHTRD,NONE,2019-10-29 08:31:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,500.0,,,S MULLER,,,,,39.16283167,-86.56673833,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,RIGHT TURN,SMULLERPKWY,STOP SIGN,2019-10-29 15:34:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,1730.0,,,S WALNUT,,,,,39.13608,-86.529792,LOCAL/CITY RD,Y,RURAL,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,INTERCHANGE,STRAIGHT/LEVEL,ASPHALT,OVERCORRECTING/OVERSTEERING,OTHER - EXPLAIN IN NARRATIVE,EWINSLOWRD,NONE,2019-10-29 00:44:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,1.0,,,,ST RD 46,N DEER PARK DR,,,,39.212048,-86.5872,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,DEERPARKDRST RD 46 W,NONE,2019-10-29 15:34:00,,,
MONROE SD,BLOOMINGTON,1,0.0,3.0,0.0,0.0,,,,ST RD 46,,,750.0,E,39.19369,-86.57145492,ST RD,N,RURAL,N,Y,Y,X-OVER/LN SHIFT,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,NCURRYPKST RD 46 W,NONE,2019-10-29 12:03:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,1.0,,,,W ARLINGTON,N SUGAR LN,,,,39.208048,-86.576496,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NSUGARLNWARLINGTONRD,LN CONTROL,2019-10-29 07:25:00,,,
MONROE SD,STINESVILLE,1,0.0,0.0,0.0,0.0,,,,W WALKER,N RED HILL RD,,,,39.295952,-86.639808,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,RAN OFF RD,NREDHILLRDWWALKERLN,STOP SIGN,2019-10-29 15:02:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,100,C,I-69 S,ST RD 48,Y,317.0,W,39.16484453,-86.57390581,INTERSTATE,,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,RAMP,,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,,,2019-10-30 09:30:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,E 10TH ST,,,,0.0,0.0,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,ST RD 46UNIONVILLERD,TRAFFIC CONTROL SIGNAL,2019-10-30 17:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N KINSER PK,,,,39.186544,-86.537888,ST RD,N,URBAN,N,N,Y,LN CLOSURE,DAWN/DUSK,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,KINSERPKST RD 45E,TRAFFIC CONTROL SIGNAL,2019-10-30 07:58:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N COLLEGE,W 11TH ST,,50.0,S,39.173232,-86.534752,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,NCOLLEGEAVEW11THST,LN CONTROL,2019-10-30 10:31:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,S FAIRFAX RD,,,,39.10726,-86.53149,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RIGHT ANGLE,SOUTHFAIRFAXRDSOUTHOLDSTATERD37RD,NONE,2019-10-30 16:24:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,W CHURCH LN,,200.0,N,39.107248,-86.531392,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SOLDSTATERD37RDWCHURCHLN,NONE,2019-10-30 17:54:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 37,S WALNUT ST,,,,0.0,0.0,ST RD,N,RURAL,N,Y,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,OLDSTATE37RDN ST RD 37,TRAFFIC CONTROL SIGNAL,2019-10-30 08:07:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W ARLINGTON,ST RD 46,,,,39.209808,-86.582672,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,WARLINGTONRDWSTATERD46RD,TRAFFIC CONTROL SIGNAL,2019-10-30 18:24:00,,,
MONROE SD,BLOOMINGTON,3,0.0,1.0,0.0,0.0,,,,S WALNUT,E RHORER RD,,150.0,S,39.121552,-86.531296,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,SOLDSTATE37RDWGORDONPK,NONE,2019-10-30 17:43:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0.0,,,,S CLARIZZ,ST RD 46,,0.0,S,39.164232,-86.490717,LOCAL/CITY RD,,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,,ASPHALT,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,SAME DIRECTION SIDESWIPE,,,2019-10-30 16:55:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,1.0,0.0,0.0,,,,I-69 N,,,106.0,N,39.22137898,-86.54960579,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE LN MOVEMENT,,,,2019-10-30 15:05:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N HARTSTRAIT,W RATLIFF RD,,,,39.183925,-86.61127497,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,NHARTSTRAITRDWRATLIFFRD,NONE,2019-10-30 09:23:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N HILLSDALE,E 7TH ST,,75.0,S,39.16776,-86.503616,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,E7THSTNHILLSDALEDR,NONE,2019-10-30 08:18:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N EAGLESON AVE,E 7TH ST,,380.0,S,39.16790466,-86.51613828,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E7THSTEAGLESON AVEAVE,NONE,2019-10-30 19:30:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,N WOODLAWN,E 17TH ST,,,,39.178992,-86.523504,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,EAST17THSTWOODLAWNAVE,TRAFFIC CONTROL SIGNAL,2019-10-30 16:28:00,,,True
ISP BLOOMINGTON 33,BLOOMINGTON,2,,1.0,0.0,0.0,,,,ST RD 37,,,686.0,S,39.0482391,-86.5363844,ST RD,,RURAL,N,Y,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,,,2019-10-30 12:00:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W ST RD 37,N DUNN ST,,800.0,N,39.208048,-86.528704,COUNTY RD,Y,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,LEFT OF CENTER,OTHER - EXPLAIN IN NARRATIVE,NDUNNSTNOLDSTATERD37RD,NONE,2019-10-30 11:42:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,E 10TH ST,,,,0.0,0.0,ST RD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 46UNIONVILLERD,TRAFFIC CONTROL SIGNAL,2019-10-31 08:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 46,E 3RD ST,,100.0,N,39.16427161,-86.47362489,LOCAL/CITY RD,N,URBAN,N,Y,N,,DARK (LIGHTED),BLOWING SAND/SOIL/SNOW,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 3RDSTNSTATERD46RD,NONE,2019-10-31 19:18:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N KINSER PK,,200.0,E,39.186544,-86.537888,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WATER (STANDING OR MOVING),,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NKINSERPKST RD 4546 W,LN CONTROL,2019-10-31 08:03:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 48,S CURRY PK,,,,39.16464,-86.58296,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RIGHT ANGLE,3RDSTCURRYPK,TRAFFIC CONTROL SIGNAL,2019-10-31 07:41:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S COLLEGE,W 2ND ST,,250.0,S,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,2NDSTSCOLLEGEAVE,LN CONTROL,2019-10-31 13:19:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N COLLEGE,W 9TH ST,,150.0,S,39.17013205,-86.53477464,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,SAME DIRECTION SIDESWIPE,9THSTCOLLEGEAVE,LN CONTROL,2019-10-31 23:03:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N COLLEGE,W 9TH ST,,,,39.170544,-86.534768,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),SNOW,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,NCOLLEGEAVEW9THST,NONE,2019-10-31 18:50:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,ST RD 46,E 7TH ST,,250.0,S,,,ST RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ST RD 463RDST,NONE,2019-10-31 19:39:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 3RD,S LANDMARK AVE,,100.0,E,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SLANDMARKAVEW 3RDST,TRAFFIC CONTROL SIGNAL,2019-10-31 14:00:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S CURRY,W CONSTITUTION AVE,,,,0.0,0.0,COUNTY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,HEAD ON BETWEEN TWO MOTOR VEHICLES,CONSTITUTIONAVESOUTHCURRYPK,STOP SIGN,2019-10-31 07:12:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 7TH,N INDIANA AVE,,150.0,W,39.16864,-86.526944,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,E7THSTNINDIANAAVE,STOP SIGN,2019-10-31 13:36:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N FRONTAGE W,W SIMPSON CHAPEL RD,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,WBURMARDWSIMPSONCHAPELRD,NONE,2019-10-31 20:22:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N RUSSELL,E LANAM RD,,,,39.19504,-86.489488,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,LANAMRDNRUSSELLRD,NONE,2019-10-31 17:51:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W ARLINGTON,N PROW RD,,,,39.192352,-86.552592,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NPROWRDWARLINGTONRD,STOP SIGN,2019-10-31 08:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W WOODYARD,N LOESCH RD,,1000.0,W,0.0,0.0,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,SNOW,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,NLOESCHRDWWOODYARDRD,NONE,2019-10-31 16:11:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W KIRKWOOD,S COLLEGE AVE,,,,39.16664,-86.5348,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,COLLEGEAVEKIRKWOODAVE,LN CONTROL,2019-11-01 13:33:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,S HIGHLAND AVE,,,,,,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,HIGHLANDAVE 3RDST,LN CONTROL,2019-11-01 02:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 45,W AIRPORT RD,,300.0,E,39.13734928,-86.59295229,ST RD,N,RURAL,N,Y,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,ST RD 45 WWESTAIRPORTRD,NONE,2019-11-01 19:05:00,,,
