Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W COUNTRY CLUB DR,ENTRANCE TO GREASE MONKEY,,200.0,W,39.15342,-86.53764,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,COUNTRYCLUBDRWALNUTST,STOP SIGN,2020-05-15 11:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,1208.0,,,ALLEY,ALLEY,,,,39.18400293390918,-86.55023525717266,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,BRAKE FAILURE OR DEFECTIVE,OPPOSITE DIRECTION SIDESWIPE,WKIRKWOODAVE,NONE,2020-05-16 01:33:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,4695.0,,,ST RD 446,,,1000.0,S,39.020017047489446,-86.53633957586648,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ST RD 446NSTATERD446RD,NONE,2020-05-16 22:33:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,ST RD 48,,,2000.0,E,39.179009923952655,-86.56239630025117,ST RD,,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,,ASPHALT,,,,,2020-05-17 13:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,S WALNUT ST PK,E SHERWOOD HILLS DR,,,,39.13604,-86.53827,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SHERWOODHILLSDRWALNUTSTPK,LN CONTROL,2020-05-17 13:51:00,,True,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,0.0,0.0,0,,,,ST RD 46,N BRIAR GATE DR,,,,39.13044,-86.50147,ST RD,N,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,BRIARGATEDRST RD 46 W,NONE,2020-05-17 20:13:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E BOLTINGHOUSE RD,,,1000.0,E,39.16143797610454,-86.55224588862052,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH ANIMAL OTHER,EBOLTINGHOUSERDRDEEARLYOUNGRD,LN CONTROL,2020-05-17 23:21:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,ST RD 45,S DARRELL DR,,1000.0,E,39.16313,-86.52727,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,UNSAFE SPEED,RAN OFF RD,SDINSMORERDST RD 45 W,LN CONTROL,2020-05-17 23:41:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 45/46,N WALNUT ST,,,,39.12141292555858,-86.5313410069295,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OVERCORRECTING/OVERSTEERING,LEFT TURN,COLLEGEAVEST RD 46E,TRAFFIC CONTROL SIGNAL,2020-05-18 07:54:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45,I-69 N,,,,39.1076506135169,-86.6436722152481,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,I-69 NST RD 45 W,TRAFFIC CONTROL SIGNAL,2020-05-18 08:31:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,4.0,0.0,0,,,,S WALNUT ST,E SOUTHERN DR,,,,39.13605843978765,-86.53879888886564,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SOUTHERNDRWALNUTST,STOP SIGN,2020-05-18 11:37:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ST RD 37,E MONROE DAM RD,,200.0,S,39.15559386342983,-86.53370035031114,ST RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,MONROEDAMRDN ST RD 37,LN CONTROL,2020-05-19 00:33:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,S GARRISON CHAPEL RD,,,500.0,N,39.07539181481462,-86.4168906025277,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLOUDY,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,UNSAFE SPEED,RAN OFF RD,SGARRISONCHAPELRDWHENDRICKSRD,LN CONTROL,2020-05-19 05:56:00,,,
ISP BLOOMINGTON 33,STANFORD,1,,0.0,0.0,1,,,,ST RD 45,,,475.0,W,39.168439988419344,-86.67077114887302,ST RD,,RURAL,N,N,N,,DAWN/DUSK,CLOUDY,WET,,NO JUNCTION INVOLVED,,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,,,2020-05-19 07:15:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,,,I-69 N,,,0.0,S,39.134090268552775,-86.52689420541947,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,OVERCORRECTING/OVERSTEERING,RAN OFF RD,,,2020-05-19 09:25:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S LIBERTY DR,ENTRANCE TO MENARDS (W),,2400.0,N,39.21659,-86.59641,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SLIBERTYDRWCONSTITUTIONAVE,NONE,2020-05-19 12:50:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,,,W FULLERTON PK,S ROCKPORT RD,,1320.0,W,39.218999209426556,-86.47311297262519,COUNTY RD,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,,,2020-05-19 12:59:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,W 4TH ST,,,,39.11507678581738,-86.62772945163562,LOCAL/CITY RD,Y,URBAN,N,N,Y,WORK ON SHOULDER,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,SWALNUTSTW4THST,TRAFFIC CONTROL SIGNAL,2020-05-19 14:00:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 46,E ASTGATE LN (N),,,,39.186216015339205,-86.5345732291008,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EEASTGATELNST RD 46,TRAFFIC CONTROL SIGNAL,2020-05-19 15:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0,2222.0,,,E 3RD ST,S HIGH ST,,200.0,E,39.187018402323886,-86.55501633172517,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,2222E 3RDSTHIGHST,NONE,2020-05-19 15:09:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,7311.0,,,ST RD 48,,,1000.0,W,39.14973910026083,-86.53354799945383,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,CAVERDST RD 48W,NONE,2020-05-19 16:06:00,,,
MONROE SD,STINESVILLE,1,0.0,0.0,0.0,0,7060.0,,,W TABOR HILL RD,,,,,39.02001758543449,-86.53637758744017,COUNTY RD,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,WTABORHILLRD,LN CONTROL,2020-05-20 09:28:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 46,W HEDRICK RD,,100.0,E,39.158848,-86.647104,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,HEDRICKRDST RD 46 W,NONE,2020-05-20 14:49:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S CURRY PK,W STEBU LN,,,,39.08911767,-86.66739026,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SOUTHCURRYPKSTEBULN,NONE,2020-05-20 17:48:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W KIRKWOOD AVE,N ROGERS ST,,,,39.255924173686026,-86.52627733892122,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,KIRKWOODAVEROGERSST,TRAFFIC CONTROL SIGNAL,2020-05-21 06:51:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W RAPPEL AVE,W STONELAKE DR,,300.0,N,39.15502,-86.57526,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER TURNING,OPPOSITE DIRECTION SIDESWIPE,RAPPELAVESTONELAKEDR,NONE,2020-05-21 10:04:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W SIMPSON CHAPEL RD,N BOTTOM RD,,,,39.12217393044749,-86.56240504003307,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,Y-INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,REAR END,NBOTTOMRDWSIMPSONCHAPELRD,STOP SIGN,2020-05-21 15:38:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,6120.0,,,ST RD 45,,,,,39.16554860986593,-86.53364704671644,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ST RD 45E,NONE,2020-05-21 21:15:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 48,,,975.0,E,39.17014241394603,-86.50141102962239,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,OARDRDST RD 48W,LN CONTROL,2020-05-21 22:34:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S EAGLESON AVE,E 3RD ST,,,,39.16425681792071,-86.50852794122503,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,EAGLESON AVEAVE 3RDST,NONE,2020-05-22 13:29:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S ROGERS ST,W COUNTRY CLUB DR,,,,39.16370560006854,-86.63256892328518,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SROGERSRDWCOUNTRYCLUBRD,TRAFFIC CONTROL SIGNAL,2020-05-22 14:41:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,E WINSLOW RD,S HENDERSON ST,,,,39.30388755629374,-86.63883085987065,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,EWINSLOWRDSHENDERSONST,TRAFFIC CONTROL SIGNAL,2020-05-22 19:58:00,,,
