Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E VERMILYA,S WALNUT ST,,50.0,E,39.224635894692184,-86.53979523440304,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,SWALNUTSTVERMILYAAVE,NONE,2019-03-11 05:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E WINSLOW,S WESTMINSTER WAY,,,,39.22465,-86.53977,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,SAME DIRECTION SIDESWIPE,EWINSLOWRDSWESTMISTERWAY,NONE,2019-03-11 18:43:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S CLARIZZ,WILMINGTON CT,,,,39.2095,-86.57338,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,LEFT/RIGHT TURN,E 3RDSTSCLARIZZBLVD,NONE,2019-03-11 15:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0.0,,,,ST RD 45,N RANGE RD,,,,39.161353783294594,-86.53632318587367,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,PETEELLISDRST RD 45E,TRAFFIC CONTROL SIGNAL,2019-03-12 09:10:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,2,0.0,2.0,0.0,0.0,,,,ST RD 46,N UNION VALLEY RD,,,,39.16452755191094,-86.5701844076855,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,OTHER - EXPLAIN IN NARRATIVE,NORTHUNIONVALLEYRDST RD 46 W,TRAFFIC CONTROL SIGNAL,2019-03-12 15:35:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W FULLERTON,I-69,115A,,,39.17013340755693,-86.59834495646693,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,TRAFFIC CIRCLE/ROUNDABOUT,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,FULERTONPKI-69EXIT115ARAMP,ROUNDABOUT INTERSECTION,2019-03-12 13:31:00,,,
MONROE SD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,E DILLMAN,S EMPIRE RD,,,,39.16448798186043,-86.57304072137336,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,UNSAFE SPEED,REAR END,EDILLMANRDSEMPIRERD,NONE,2019-03-12 17:09:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W BLOOMFIELD,S SHADELAND DR,,,,39.18624,-86.53453,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,SOUTHSHADELANDDRWESTBLOOMFIELDRD,TRAFFIC CONTROL SIGNAL,2019-03-12 16:11:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,4.0,0.0,0.0,,,,ST RD 45,S CURRY PK,,,,39.164561243392065,-86.57620853711735,ST RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,CURRYPKST RD 45 W,TRAFFIC CONTROL SIGNAL,2019-03-13 20:06:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S COLLEGE,W 1ST,,,,39.173264626141915,-86.53482733179773,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SCOLLEGEAVEW1STST,NONE,2019-03-13 15:08:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 37,S WALNUT ST,,,,39.164798827875046,-86.42899888855048,ST RD,N,RURAL,N,N,N,,DAWN/DUSK,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,OLDSTATERD37HWYS ST RD 37,TRAFFIC CONTROL SIGNAL,2019-03-13 07:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,N EAGLESON AVE,,,,39.212048836661154,-86.58702017381788,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,E 3RDSTEAGLESON AVEAVE,NONE,2019-03-13 13:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,1825.0,,,N KINSER,W PARRISH RD,,,,39.23484,-86.6263,UNKNOWN,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NKINSERPKWPARRISHRD,STOP SIGN,2019-03-13 15:28:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45,S HICKORY LEAF DR,,,,39.12655,-86.57946,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,OPPOSITE DIRECTION SIDESWIPE,SLIBERTYDRWBLOOMFIELDRD,TRAFFIC CONTROL SIGNAL,2019-03-14 14:40:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,MAIN FOREST,SERVICE RD,,2910.0,S,39.19066,-86.58314,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,CHERRYLAKELNMAINFORESTRD,NONE,2019-03-14 05:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,N GATES,W JONATHAN DR,,600.0,S,39.259596576182275,-86.65757998491601,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,RAN OFF RD,JONATHANDRNORTHGATESDR,NONE,2019-03-14 07:03:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S HENDERSON,E ATWATER AVE,,,,39.148897064857856,-86.53324308322316,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,HEAD ON BETWEEN TWO MOTOR VEHICLES,ATWATERAVEHENDERSONST,TRAFFIC CONTROL SIGNAL,2019-03-15 19:20:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 46,W HEDRICK RD,,,,39.136005566792356,-86.52197346335673,ST RD,N,RURAL,N,N,N,,DAWN/DUSK,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,ST RD 46 WWHEDRICKRD,NONE,2019-03-15 07:49:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,W CLEAR CREEK,S MADISON ST,,,,39.16343,-86.49083,LOCAL/CITY RD,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,OTHER - EXPLAIN IN NARRATIVE,MADISONSTWCLEARCREEKDR,NONE,2019-03-15 14:44:00,,True,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT,S ORCHARD LN,,600.0,S,39.17147759680089,-86.49537812007414,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,OLDST RD 37RDORCHARDLN,NONE,2019-03-16 14:46:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 37,S WALNUT ST,,,,39.21509361554068,-86.59268138877623,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,OLDSTRD37RDS ST RD 37,TRAFFIC CONTROL SIGNAL,2019-03-16 16:13:00,,,
MONROE SD,STINESVILLE,2,0.0,0.0,0.0,0.0,,,,ST RD 46,W HEDRICK RD,,500.0,E,39.1222463534317,-86.57145491416223,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,BRAKE FAILURE OR DEFECTIVE,REAR END,ST RD 46 WWHEDRICKRD,LN CONTROL,2019-03-16 11:41:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 37,E MONROE DAM RD,,1000.0,N,39.092995550224366,-86.54194356473525,ST RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,MONROEDAMRDS ST RD 37,NONE,2019-03-16 12:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S WALNUT,E S DR,,100.0,N,39.15569882222022,-86.56209525149983,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,ESOUTHDRSWALNUTST,NONE,2019-03-16 19:51:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E ATWATER,S HENDERSON ST,,60.0,W,39.141902800141544,-86.58261050426786,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,ATWATERAVEHENDERSONST,NONE,2019-03-17 15:04:00,,,
MONROE SD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,ST RD 45,S HARMONY RD,,,,39.15938,-86.53505,ST RD,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SHARMONYRDST RD 45 W,STOP SIGN,2019-03-17 19:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,W 7TH,N MORTON ST,,,,39.16636,-86.53353,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NMORTONSTW7THST,STOP SIGN,2019-03-17 17:16:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S COLLEGE MALL,E 3RD ST,,50.0,S,39.164236331178124,-86.51643420124105,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,3RDSTCOLLEGEMALLRD,NONE,2019-03-18 13:01:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 48,S CURRY PK,,200.0,W,39.188045755355525,-86.53781883539044,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT TURN,SOUTHCURRYPKWEST3RDST,NONE,2019-03-18 15:51:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,E 17TH ST,,,,39.144975342576835,-86.57777023254805,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,17THST4645BYP,TRAFFIC CONTROL SIGNAL,2019-03-18 11:53:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E ST RD 45,E TTER RD,,,,39.32499,-86.41905,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,LEFT OF CENTER,OPPOSITE DIRECTION SIDESWIPE,EETTERDRESTATERD45HWY,NONE,2019-03-18 16:34:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N HARTSTRAIT,W RATLIFF RD,,,,39.16875,-86.57641,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,REAR END,NHARTSTRAITRDWRATLIFFRD,NONE,2019-03-18 16:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,N WASHINGTON,E 9TH ST,,,,39.16313,-86.52727,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E9THSTNWASHINGTONST,STOP SIGN,2019-03-18 14:45:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S VICTOR,W OLD CAPITOL PK,,,,39.27761,-86.67732,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,SOUTHOLDCAPITALPKSOUTHVICTORPK,NONE,2019-03-18 12:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,S WALNUT,E 2ND ST,,,,39.11108587470935,-86.53737511664778,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,SAME DIRECTION SIDESWIPE,E 2NDSTSWALNUTST,TRAFFIC CONTROL SIGNAL,2019-03-18 16:15:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,ST RD 48,N OARD,,,,39.11718,-86.53332,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,NORTHOARDRDST RD 48W,NONE,2019-03-18 00:57:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W TAPP,I-69,Y,,,39.16632561293393,-86.53356695782267,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,RAMP,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,I-69HWYTAPPRD,NONE,2019-03-19 16:47:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,400.0,,,E 6TH,N GRANT ST,,,,39.27759531208287,-86.67736587548086,UNKNOWN,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,COLLISION WITH OBJECT IN RD,E7THSTST,NONE,2019-03-19 17:19:00,,,True
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S WALNUT,W CHURCH LN,,,,39.01999141129675,-86.53636438704022,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SOLDSTATERD37RDWCHURCHLN,TRAFFIC CONTROL SIGNAL,2019-03-20 22:24:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,ST RD 45/46,N FEE LN,,,,39.14298682482305,-86.5315292029197,ST RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,MATLOCKRDST RD 46,LN CONTROL,2019-03-20 15:20:00,,,
MONROE SD,ELLETTSVILLE,1,0.0,0.0,0.0,0.0,,,,W ARLINGTON,ST RD 46,,,,39.163099690600696,-86.52730044766008,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ARLINGTONRDARLINGTONRD,NONE,2019-03-20 19:37:00,,,
MONROE SD,BLOOMINGTON,3,0.0,0.0,0.0,0.0,,,,S WALNUT,E RHORER RD,,50.0,S,39.11106266813064,-86.6382023157252,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,SOLDST RD 37HWYWRHORERRD,TRAFFIC CONTROL SIGNAL,2019-03-20 12:13:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 10TH,N GRANT ST,,,,39.16850964912409,-86.5361322171538,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E 10THSTNGRANTST,STOP SIGN,2019-03-20 20:42:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E LAW,N UNION ST,,100.0,W,39.16423,-86.49826,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,ELAWLNUNIONST,NONE,2019-03-20 18:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,S ROGERS,W 4TH ST,,,,39.16463,-86.58295,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SROGERSSTW4THST,STOP SIGN,2019-03-20 12:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W 17TH,N COLLEGE AVE,,,,39.17967333606529,-86.50727597978745,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NCOLLEGEAVEW17THST,TRAFFIC CONTROL SIGNAL,2019-03-20 23:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1.0,,,,W CHURCH,S ROGERS ST,,150.0,W,39.176230482844474,-86.47942317901816,LOCAL/CITY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,CHURCHLNSROGERSST,NONE,2019-03-20 07:55:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E 3RD,S INDIANA AVE,,,,39.20910809623421,-86.61138659879002,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,INDIANAAVE 3RDST,LN CONTROL,2019-03-21 09:55:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,S WALNUT ST PK,E RHORER RD,,,,39.17041138372157,-86.5323516278885,COUNTY RD,N,URBAN,N,N,Y,X-OVER/LN SHIFT,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EASTRHORERRDSOUTHWALNUTSTPK,STOP SIGN,2019-03-21 07:49:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,E 10TH,N WALNUT GROVE ST,,,,39.10679,-86.55016,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER PASSING,LEFT TURN,10THSTWALNUTGROVEST,STOP SIGN,2019-03-21 16:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0.0,,,,N WALNUT,W ST RD 37,,70.0,S,39.161343203093026,-86.53363824879153,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,OLDSTRD37RDWALNUTST,LN CONTROL,2019-03-21 03:31:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E ATWATER,S WOODLAWN AVE,,100.0,W,39.16478158189524,-86.62016547553321,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,EATWATERAVESWOODLAWNAVE,LN CONTROL,2019-03-21 07:54:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,E BUICK CADILLAC,S AUTO MALL RD,,,,39.13682,-86.57319,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,REAR END,AUTOMALLRDBUICKCADILLACBLVD,NONE,2019-03-21 15:42:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,W 17TH,N WOODBURN AVE,,400.0,W,39.16753,-86.52979,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NORTHWOODBURNAVEWEST17THST,NONE,2019-03-21 07:37:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0.0,,,,W ALLEN,S STRONG DR,,700.0,W,39.10737,-86.54487,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,SSTRONGDRWALLENST,NONE,2019-03-21 02:17:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,W MAPLE GROVE,N UNION VALLEY RD,,500.0,E,39.18592215652128,-86.51968425390142,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,VIEW OBSTRUCTED,RIGHT ANGLE,UNIONVALLEYRDWESTMAPLEGROVERD,NONE,2019-03-21 16:48:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,2.0,0.0,0.0,,,,W 2ND,S COLLEGE AVE,,,,39.20760624977848,-86.57992568614237,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SCOLLEGEAVEW 2NDST,TRAFFIC CONTROL SIGNAL,2019-03-22 17:49:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0.0,,,,E 3RD,S OVERHILL DR,,,,39.12143751603734,-86.53135212190826,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 3RDSTSOVERHILLDR,NONE,2019-03-22 19:00:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0.0,,,,N SMITH,W WOODYARD,,750.0,N,39.17164405228304,-86.5297883152364,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SMITHPKWOODYARDRD,NONE,2019-03-22 15:27:00,,,
